instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,dz_jump,bar_range_ratio,is_max50,oneway_run,counter_share10,accel,flat_bars20,zero_bars20,recross_n,bars_stretch,sig_hour,gap_capture,er40_sig,z_sig_check,cost_ret
EURJPY,2016-12-01 12:00:00+00:00,2016-12-04 20:00:00+00:00,-1,121.40146839999998,0.011713984342548327,9,2.134323542469307,0.002652861822849735,0.1694311214322417,1.2280960756897301,0.0,2.0,0.2,0.029151898720563948,0.0,0.0,1.0,14.0,8.0,0.2809626131127901,0.3641576437393294,2.134323542469307,0.00024711397971855176
EURCAD,2016-12-02 12:00:00+00:00,2016-12-05 08:00:00+00:00,1,1.4181910302,0.004858100533204157,6,2.0881097017271593,0.0025754892801508372,1.0431536261292045,2.3104402220007896,0.0,2.0,0.5,0.4807054181942218,0.0,0.0,1.0,6.0,8.0,0.48843424567781446,0.08684428854284382,2.0881097017271593,0.00021153708746676574
AUDCHF,2016-12-09 12:00:00+00:00,2016-12-14 16:00:00+00:00,-1,0.7602736299,0.005257570751895848,20,2.556931362991041,0.0024050961245504683,0.6718932084029277,1.8913085945681851,0.0,3.0,0.2,0.4711983263943818,1.0,0.0,0.0,6.0,8.0,0.5197265494106421,0.15830261578659716,2.556931362991041,0.0003945947724629874
EURJPY,2016-12-15 08:00:00+00:00,2016-12-19 08:00:00+00:00,-1,123.21343169999999,0.007158576283692426,13,2.045924338255397,0.002009591823169695,0.15781777216990434,0.00906816178575318,0.0,5.0,0.3,0.7305023414535976,3.0,0.0,0.0,19.0,4.0,79.29688114821913,0.14270075559911463,2.045924338255397,0.00024347994846084627
EURCHF,2016-12-19 16:00:00+00:00,2016-12-22 12:00:00+00:00,1,1.0684744714999999,0.0028524560776092113,17,2.0505974700231437,0.0011133830452868879,0.5484139563105244,2.948420886595802,0.0,2.0,0.7,1.0688959720647768,2.0,0.0,0.0,21.0,12.0,-0.0783027112381945,0.2784724081205243,2.0505974700231437,0.0002807741392069376
EURAUD,2016-12-22 12:00:00+00:00,2016-12-28 12:00:00+00:00,-1,1.4473593770328441,-0.000977598611782196,25,2.469838817911305,0.0020515938629973797,0.5398025407938576,3.4872657747077946,0.0,4.0,0.3,0.5178414598371907,0.0,0.0,0.0,25.0,8.0,0.48143465312831324,0.33538067966420376,2.469838817911305,0.00020727402244424904
AUDNZD,2016-12-29 20:00:00+00:00,2017-01-02 00:00:00+00:00,1,1.0387241766918374,0.0027376544939307647,7,2.0305752412205784,0.0009075952023812598,0.308676699823651,2.228925932573004,0.0,1.0,0.4,0.27078978989108776,2.0,0.0,2.0,26.0,16.0,1.3995030751149977,0.2914199074204448,2.0305752412205784,0.0002888158442171336
AUDCHF,2017-01-01 20:00:00+00:00,2017-01-02 20:00:00+00:00,1,0.7344590406,0.0031659864900028937,6,2.1425442013846623,0.0016506573943299862,0.3465080181303051,1.3897116713781812,0.0,2.0,0.4,0.41256343554009295,0.0,0.0,0.0,16.0,20.0,1.0338345078725752,0.12385573401545084,2.1425442013846623,0.0004084638943989602
GBPUSD,2017-01-11 16:00:00+00:00,2017-01-12 04:00:00+00:00,1,1.220805,0.004210336622146773,3,2.281899429678326,0.002082677128670786,0.5373170015645743,2.8677747457206246,0.0,4.0,0.2,0.9850156678419334,0.0,0.0,2.0,17.0,12.0,2.3702422145329223,0.2756129337913038,2.281899429678326,7.37218474694976e-05
USDCHF,2017-01-17 12:00:00+00:00,2017-01-19 12:00:00+00:00,1,1.0025700000000002,0.008248800582502764,12,2.9811155621540295,0.0020096360101150962,1.2734209503652505,4.457696608274406,0.0,4.0,0.4,1.379733405138619,0.0,0.0,0.0,6.0,8.0,0.35953177257526114,0.25477897252090864,2.9811155621540295,9.974365879689197e-05
USDCAD,2017-01-17 12:00:00+00:00,2017-01-18 16:00:00+00:00,1,1.30625,0.013022009569378072,7,2.472061104927171,0.0023466303759727913,0.749806303213048,2.4425634824666944,0.0,3.0,0.6,1.941546884572563,0.0,0.0,0.0,3.0,8.0,0.3465346534653304,0.23004473746173337,2.472061104927171,9.186602870813398e-05
EURUSD,2017-01-24 00:00:00+00:00,2017-01-26 12:00:00+00:00,-1,1.0759400000000001,0.008169600535345975,15,2.14493132720981,0.0025241270196965887,0.16648799501943246,0.6081548030407661,0.0,1.0,0.4,0.2443871946991417,1.0,0.0,2.0,10.0,20.0,-0.04545454545467544,0.18732782369145665,2.14493132720981,5.576519136754837e-05
USDCHF,2017-01-24 00:00:00+00:00,2017-01-27 00:00:00+00:00,1,0.9969399999999999,0.0038317250787410478,18,2.0075008021897487,0.0022773739948594874,0.18683215557481736,0.7196749854904361,0.0,1.0,0.4,0.16250273286588332,2.0,0.0,0.0,10.0,20.0,-0.30645161290316947,0.1978609625668435,2.0075008021897487,0.00010030693923405622
NZDUSD,2017-01-24 16:00:00+00:00,2017-02-01 00:00:00+00:00,-1,0.7248999999999999,-0.002193405987032677,33,2.0815742819200413,0.002928702170159198,0.35360850552922174,1.216216216216254,0.0,2.0,0.4,0.28472532011928964,0.0,0.0,0.0,14.0,12.0,0.582222222222215,0.2588878760255246,2.0815742819200413,0.00019313008690853914
USDCHF,2017-01-31 12:00:00+00:00,2017-02-03 08:00:00+00:00,1,0.98621,0.010829336551038952,17,2.136408216700977,0.0018765692586739725,0.6275610156571596,1.777777777777734,0.0,1.0,0.4,0.31296937926011226,1.0,0.0,0.0,6.0,8.0,-2.3923076923077526,0.17060876308646544,2.136408216700977,0.00010139828231309762
EURJPY,2017-02-06 12:00:00+00:00,2017-02-09 16:00:00+00:00,1,120.67718094,0.0006023160255636653,19,2.017781057809903,0.0019011011625682452,0.6313634638242724,2.118153205119939,0.0,1.0,0.5,1.0887038759491217,0.0,0.0,0.0,16.0,8.0,-0.27132586749916743,0.2291272481681101,2.017781057809903,0.000248597123054406
NZDCAD,2017-02-07 04:00:00+00:00,2017-02-08 20:00:00+00:00,-1,0.9624838092000001,0.01181923133798535,10,3.5913286784607976,0.002468939279554174,1.7400062407971766,4.960964712015289,1.0,1.0,0.5,0.5947266858122788,3.0,0.0,1.0,4.0,0.0,0.24254737959956862,0.1784449138058716,3.5913286784607976,0.00031169355487585277
AUDCAD,2017-02-07 04:00:00+00:00,2017-02-13 12:00:00+00:00,-1,1.0041247920000003,0.004211082161987073,27,2.3779868068400467,0.002045204328316954,0.7609494777129306,3.2272426002564654,0.0,1.0,0.4,0.45695263981673545,1.0,0.0,2.0,18.0,0.0,0.09536684498838799,0.2659052586254824,2.3779868068400467,0.00029876764560554734
EURCHF,2017-02-07 08:00:00+00:00,2017-02-09 08:00:00+00:00,1,1.0668611169,0.00011281702753359216,12,2.018037779157849,0.0007275816843679892,0.043708415343679086,0.20716379822264613,0.0,8.0,0.1,0.14548220923226285,0.0,0.0,0.0,5.0,4.0,17.899298227420655,0.13934453553946835,2.018037779157849,0.0002811987382872441
EURCAD,2017-02-13 16:00:00+00:00,2017-02-16 12:00:00+00:00,1,1.3851319290000002,0.005832377285413057,17,2.611467050655695,0.0023079679930999852,0.7786766907085831,2.7008662218059127,0.0,1.0,0.5,0.33345858743024764,3.0,0.0,1.0,15.0,12.0,-0.49775272864012293,0.15604905174642375,2.611467050655695,0.00021658586717915445
EURAUD,2017-02-14 04:00:00+00:00,2017-02-16 12:00:00+00:00,1,1.382550854934772,0.0034739295858773208,14,2.032547610161649,0.001745704968680231,0.4986660267558647,2.975353396756038,0.0,1.0,0.7,2.1445616390218274,0.0,0.0,3.0,51.0,0.0,-0.03217330996596182,0.25176259719253746,2.032547610161649,0.00021699020974830894
EURAUD,2017-02-22 04:00:00+00:00,2017-02-24 08:00:00+00:00,1,1.3658527747092077,0.010614042049250589,13,2.148290999782053,0.00138890646249688,0.32084054130816586,1.2310165870908214,0.0,1.0,0.2,0.22119475981883918,1.0,0.0,0.0,10.0,0.0,-2.627750853324605,0.21710606616479242,2.148290999782053,0.00021964299927118463
AUDNZD,2017-02-22 04:00:00+00:00,2017-02-23 00:00:00+00:00,-1,1.0740057661971436,0.006762618618975798,5,2.021480490505879,0.0013351712719995889,0.47890226057997354,1.2591296881564094,0.0,1.0,0.3,0.25225309717826455,0.0,0.0,0.0,10.0,0.0,-0.6527633381977629,0.14180023615439488,2.021480490505879,0.0002793281092542405
AUDCHF,2017-02-22 08:00:00+00:00,2017-02-24 08:00:00+00:00,-1,0.7784797021000001,0.008616471671522715,12,2.778675038154621,0.0014681980479367956,0.8170929833569167,3.494566219516247,0.0,2.0,0.2,0.42743577652995873,1.0,0.0,0.0,6.0,4.0,0.03174631166423724,0.23103717957352135,2.778675038154621,0.0003853665024158374
EURJPY,2017-02-22 08:00:00+00:00,2017-02-27 16:00:00+00:00,1,118.70635616000001,0.005985953600009783,21,2.666219740109801,0.0018090909758098404,0.8111424982305042,3.5663260051247545,0.0,2.0,0.4,0.6496969652182295,1.0,0.0,0.0,19.0,4.0,-0.9683197307420703,0.22683498482688058,2.666219740109801,0.00025272446202934644
EURUSD,2017-03-02 20:00:00+00:00,2017-03-03 12:00:00+00:00,1,1.05073,0.005224938852036052,4,2.105447407384125,0.00160805249836661,0.6826649495398867,1.757322175732219,0.0,1.0,0.3,0.6615399095977097,0.0,0.0,0.0,11.0,16.0,0.2380952380952564,0.01139554087531087,2.105447407384125,5.7103156852854685e-05
NZDUSD,2017-03-06 04:00:00+00:00,2017-03-15 00:00:00+00:00,1,0.70207,-0.012676798609825186,42,2.0168472009948273,0.0022704995134387443,0.24389084466295063,1.619718309859179,0.0,2.0,0.2,0.3167017481480305,0.0,0.0,3.0,21.0,0.0,0.3320158102766566,0.3814360770577935,2.0168472009948273,0.00019941031521073397
AUDNZD,2017-03-06 12:00:00+00:00,2017-03-21 00:00:00+00:00,-1,1.0833618078757246,-0.00999131207884839,65,2.158622100551313,0.0013843289836497467,0.2388332305509031,1.3764520691482416,0.0,1.0,0.3,0.2525038266218991,0.0,0.0,2.0,12.0,8.0,-1.1216559451323505,0.22187839424785388,2.158622100551313,0.0002769157984147932
EURGBP,2017-03-10 16:00:00+00:00,2017-03-15 04:00:00+00:00,-1,0.877805245329501,0.008865463705630853,16,2.164766106216542,0.0015257800026462294,0.2864736086125679,2.1476110963853055,0.0,5.0,0.2,0.4829695375530468,1.0,0.0,3.0,53.0,12.0,-0.8442500685153459,0.4536058931098303,2.164766106216542,0.0003417614574487867
EURCAD,2017-03-10 16:00:00+00:00,2017-03-15 08:00:00+00:00,-1,1.4394442363000002,0.007117875108754576,17,2.156066774445143,0.00150697074790643,0.30913042396655754,2.147802211735612,0.0,2.0,0.4,0.37190840849452067,0.0,0.0,3.0,56.0,12.0,-1.2803952195519934,0.4844748584777755,2.156066774445143,0.0002084137700055203
USDJPY,2017-03-22 00:00:00+00:00,2017-03-28 20:00:00+00:00,1,111.6605,-0.003904693244253905,30,2.0048047065446566,0.0020142515580648386,0.043242727205258014,1.0170454545453784,0.0,4.0,0.4,0.9850456387973647,1.0,0.0,4.0,27.0,20.0,0.6871508379888202,0.3889582812890313,2.0048047065446566,6.269002915086355e-05
USDCHF,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,1,0.9846800000000001,0.007393264816996279,8,2.3725262787722965,0.0016169001051837464,0.5275832437538461,2.2405557967868237,0.0,3.0,0.3,0.778573001154651,0.0,0.0,1.0,53.0,4.0,-0.20930232558138734,0.26936359151455586,2.3725262787722965,0.00010155583539830198
AUDCHF,2017-03-27 08:00:00+00:00,2017-03-28 20:00:00+00:00,1,0.7523383958999998,0.008991051283389914,9,2.065356472903379,0.0012172700029189367,0.19780498897294052,2.503423924660804,0.0,4.0,0.3,0.649852641406234,2.0,0.0,1.0,22.0,4.0,0.28370445907937303,0.2601783862059544,2.065356472903379,0.0003987567318575028
EURUSD,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,-1,1.08763,0.005792411022130883,8,2.1574067902519105,0.0014530116462837708,0.3891262399180224,1.8346870520783103,0.0,4.0,0.4,0.8401280298162548,1.0,0.0,0.0,8.0,4.0,-0.5937500000000976,0.2201791607732138,2.1574067902519105,5.51658192583875e-05
EURAUD,2017-03-27 08:00:00+00:00,2017-03-28 20:00:00+00:00,-1,1.4236191935124947,0.007071562769253902,9,2.0573392183724897,0.0014345201897648285,0.10788068314460464,1.4926409956800053,0.0,4.0,0.3,0.7057847143404116,1.0,0.0,1.0,23.0,4.0,0.12656957513523415,0.23950246060908462,2.0573392183724897,0.00021073051091690485
EURCAD,2017-03-27 12:00:00+00:00,2017-03-29 04:00:00+00:00,-1,1.4544127494999999,0.009217290486904863,10,2.238541649950605,0.0013143931566074278,0.3750738904717712,2.324358121657117,0.0,2.0,0.4,0.4647527859348619,1.0,0.0,1.0,28.0,8.0,-1.171751114260078,0.2567028694975003,2.238541649950605,0.00020626881887767724
EURJPY,2017-04-03 12:00:00+00:00,2017-04-18 08:00:00+00:00,1,118.25331374999999,-0.017552458736066496,67,2.161771602467426,0.0018949425521316023,0.20974895357212797,0.8894453426217301,0.0,1.0,0.4,0.039650137738395104,0.0,0.0,2.0,21.0,8.0,-2.773417980799414,0.18246681567263565,2.161771602467426,0.0002536926792886597
AUDUSD,2017-04-07 20:00:00+00:00,2017-04-12 20:00:00+00:00,1,0.7497099999999999,0.0052153499353086545,19,2.0072305964209693,0.001379304418441011,0.1633104030645065,1.6765053128689373,0.0,8.0,0.1,0.67028281122516,0.0,0.0,2.0,31.0,16.0,-0.29577464788739,0.43411927877947504,2.0072305964209693,0.00010670792706513188
NZDCAD,2017-04-10 12:00:00+00:00,2017-04-13 12:00:00+00:00,1,0.9296774442000001,0.00027492417030703926,18,2.1380592592906726,0.0016613901431744192,0.5888381745523161,1.6437918716994608,0.0,1.0,0.3,0.27700953874260376,0.0,0.0,1.0,7.0,8.0,0.5080662732247649,0.07001376365115031,2.1380592592906726,0.0003226925659771751
GBPAUD,2017-04-11 16:00:00+00:00,2017-04-13 00:00:00+00:00,-1,1.6658140884714923,0.005522704516157103,8,2.269040791412785,0.002135759076012933,1.0480569613165518,3.436675733253733,1.0,2.0,0.3,0.47562340251300056,0.0,0.0,0.0,27.0,12.0,-0.07569972711441934,0.1756811224852856,2.269040791412785,0.000180092125571631
GBPJPY,2017-04-17 00:00:00+00:00,2017-04-17 16:00:00+00:00,1,135.85158739999997,0.007195790779548835,4,2.0215209142161696,0.0011720378465111324,0.03860049744813354,0.9701301657304382,0.0,6.0,0.2,0.31859597921347016,1.0,0.0,0.0,29.0,20.0,0.5398159008577815,0.3851738738412767,2.0215209142161696,0.00022082921940152467
GBPAUD,2017-04-18 08:00:00+00:00,2017-04-24 16:00:00+00:00,-1,1.6781796458711467,-0.007749860160599075,27,2.2658589883021545,0.0018558055476691944,1.0933883343060018,3.3051422110250517,0.0,2.0,0.5,0.9498928684953354,1.0,0.0,0.0,2.0,4.0,-1.10628297629971,0.206953224163418,2.2658589883021545,0.00017876512847602165
GBPUSD,2017-04-18 12:00:00+00:00,2017-05-02 04:00:00+00:00,-1,1.2766549999999999,-0.007809470843728663,60,2.6889360096357344,0.0018236949216995902,0.9002580627944452,5.926524020993248,1.0,3.0,0.3,0.7374198371704302,1.0,0.0,1.0,31.0,8.0,-1.346049046321488,0.5085595711568355,2.6889360096357344,7.04967277768857e-05
EURGBP,2017-04-18 12:00:00+00:00,2017-04-23 20:00:00+00:00,1,0.8386790201300226,0.01088675117664339,21,2.339953299236904,0.0012196214163175565,0.6949098670205465,3.8353188185589087,0.0,3.0,0.4,0.9898079868808934,2.0,0.0,3.0,31.0,8.0,-1.6372607553807066,0.35908012192665845,2.339953299236904,0.0003577053828692296
GBPCHF,2017-04-18 12:00:00+00:00,2017-04-24 20:00:00+00:00,-1,1.273702959,0.0009215874012896544,27,2.6583887154686505,0.0012171127441155446,0.8033331370795962,4.2673562736763975,0.0,2.0,0.3,0.7089565932162092,0.0,0.0,1.0,31.0,8.0,-1.4354911076616441,0.39186282581424325,2.6583887154686505,0.00023553372305543967
AUDCHF,2017-04-19 04:00:00+00:00,2017-04-24 00:00:00+00:00,1,0.7485435869,0.006041995388311599,18,2.2077589903430126,0.001664507471884335,0.681557675710931,3.2913513265619305,0.0,1.0,0.4,0.2701057439290665,1.0,0.0,0.0,6.0,0.0,-0.8185265077370205,0.14758966080218508,2.2077589903430126,0.0004007782649536985
EURAUD,2017-04-19 16:00:00+00:00,2017-04-21 12:00:00+00:00,-1,1.4294067028187991,0.007401788362506276,11,2.153702558628582,0.0018555805152103589,0.2624541035903323,1.490682720794855,0.0,1.0,0.2,0.1118243108436565,2.0,0.0,1.0,9.0,12.0,-0.6416692993919063,0.19177678194118178,2.153702558628582,0.00020987728643527285
AUDUSD,2017-04-27 16:00:00+00:00,2017-05-01 04:00:00+00:00,1,0.74695,0.003962781980052367,10,2.28312919462493,0.0014038467495492638,0.4017602751607965,2.053318207600626,0.0,3.0,0.3,0.3824821494120854,1.0,0.0,1.0,10.0,12.0,1.055248618784525,0.1864321608040194,2.28312919462493,0.00010710221567708683
GBPAUD,2017-04-28 08:00:00+00:00,2017-05-01 12:00:00+00:00,-1,1.732003850271674,0.009905634424586333,8,2.030123332591094,0.0016517448005133138,0.25839178002979346,1.3392574523099876,0.0,2.0,0.4,0.30467457172921436,1.0,0.0,0.0,19.0,4.0,-0.27817856773600624,0.30594024685292714,2.030123332591094,0.00017320977661391656
GBPCHF,2017-04-28 08:00:00+00:00,2017-05-02 04:00:00+00:00,-1,1.2816988340000002,0.0010936531756258337,12,2.243901889130221,0.000998948115406281,0.38926207710980254,1.052127186250892,0.0,2.0,0.2,0.3244942843879218,1.0,0.0,0.0,8.0,4.0,2.7692032210781177,0.18953736130153395,2.243901889130221,0.00023406434650778498
AUDCHF,2017-04-28 12:00:00+00:00,2017-05-01 04:00:00+00:00,1,0.7434118745,0.004598155635190861,5,2.033882264319624,0.0015029314151123404,0.4684613814939269,2.771110695643892,0.0,2.0,0.5,1.1438009863145728,1.0,0.0,0.0,22.0,8.0,1.372437448705576,0.212099118703645,2.033882264319624,0.00040354480509444704
AUDCAD,2017-05-02 16:00:00+00:00,2017-05-03 12:00:00+00:00,-1,1.0327554272,0.011221613554160364,5,2.5530302593219427,0.0018889890655436623,1.0427039457689307,4.884862052461576,1.0,1.0,0.3,0.3208459133499333,1.0,0.0,1.0,17.0,12.0,0.12381990446863593,0.21062960352188828,2.5530302593219427,0.00029048503846971607
NZDCAD,2017-05-03 00:00:00+00:00,2017-05-03 16:00:00+00:00,-1,0.9529362801000001,0.010223400560400409,4,2.259716424534249,0.001747716408304479,0.40358394163724554,2.8121834577011082,0.0,3.0,0.2,0.5592750141296395,1.0,0.0,0.0,8.0,20.0,0.4270985629357837,0.15215035183726236,2.259716424534249,0.0003148164323941139
EURAUD,2017-05-04 08:00:00+00:00,2017-05-10 08:00:00+00:00,-1,1.475880913905853,0.0014611710238827899,25,2.4548292981804853,0.002014476562924368,0.6672959958258533,3.5470070289471827,0.0,2.0,0.2,0.3123884988270983,0.0,0.0,0.0,8.0,4.0,-0.1874885850542387,0.27529114567951785,2.4548292981804853,0.00020326843254992938
EURCAD,2017-05-04 16:00:00+00:00,2017-05-08 00:00:00+00:00,-1,1.511440806,0.008984394457324161,9,2.2477085145315714,0.0018383899529000759,0.8239660625713807,5.420096040541029,0.0,4.0,0.5,1.4769798206978373,0.0,0.0,6.0,77.0,12.0,-0.5508491715536115,0.25431568718940195,2.2477085145315714,0.0001984861059785361
EURUSD,2017-05-04 16:00:00+00:00,2017-05-08 08:00:00+00:00,-1,1.09843,0.004187795307848288,11,2.661828836983259,0.001288248058619997,1.616642232895562,4.505082932048853,0.0,4.0,0.5,2.2051960102092596,0.0,0.0,0.0,3.0,12.0,-0.42992874109267565,0.05663217309501256,2.661828836983259,5.4623417058893146e-05
GBPAUD,2017-05-05 04:00:00+00:00,2017-05-11 08:00:00+00:00,-1,1.7488795267336643,0.0017133844495504967,26,2.205538151074576,0.00201980132089436,0.4494371567012869,2.7619224288666646,0.0,1.0,0.3,0.30831897486694976,0.0,0.0,0.0,13.0,0.0,0.30776833090921885,0.31167262015461944,2.205538151074576,0.00017153840239659163
EURJPY,2017-05-05 16:00:00+00:00,2017-05-11 08:00:00+00:00,-1,123.6894042,0.0004865160471036992,23,2.129298541501418,0.0016152346406345765,0.6285201819575641,4.584367162495827,0.0,2.0,0.3,0.5590778377720829,1.0,0.0,2.0,72.0,12.0,0.21008769474246772,0.3697758245182588,2.129298541501418,0.0002425430067679152
EURCHF,2017-05-08 12:00:00+00:00,2017-05-15 20:00:00+00:00,-1,1.0903779246999998,-0.002828962170019065,33,2.206256078495343,0.0008600974076896306,0.6688557798110202,1.6873208331176963,0.0,4.0,0.3,0.4471446987402956,0.0,0.0,0.0,7.0,8.0,-2.293248245044434,0.20011467098946634,2.206256078495343,0.00027513396337562526
GBPCHF,2017-05-08 16:00:00+00:00,2017-05-12 12:00:00+00:00,-1,1.291622472,0.0019615812320737313,23,2.4419874424759804,0.0016505838035124388,0.9541153347825124,2.8944456274516024,0.0,3.0,0.3,0.5074389079279168,0.0,0.0,0.0,3.0,12.0,-0.1003514986681833,0.08407866517138335,2.4419874424759804,0.0002322660115501614
AUDNZD,2017-05-09 04:00:00+00:00,2017-05-10 20:00:00+00:00,1,1.0665605537837053,0.009824401249336017,10,2.0214334523401525,0.001706481804631571,0.19388617043095113,2.036059695094441,0.0,3.0,0.4,0.529176387968436,1.0,0.0,2.0,26.0,0.0,0.5122262643317567,0.4856368048545685,2.0214334523401525,0.0002812779817664614
GBPJPY,2017-05-09 08:00:00+00:00,2017-05-11 08:00:00+00:00,-1,147.09064304999998,0.0046519696685764075,12,2.428002638376063,0.0018316531167756958,0.4547032502467825,2.7443482410498605,0.0,5.0,0.3,0.6212215330171094,0.0,0.0,2.0,93.0,4.0,0.24168822626322,0.36789667245708646,2.428002638376063,0.00020395586950967514
USDJPY,2017-05-10 20:00:00+00:00,2017-05-12 12:00:00+00:00,-1,114.33149999999998,0.009017637309052985,10,2.088559306857888,0.0016962336337521075,0.18133405074860942,1.3148788927335306,0.0,2.0,0.3,0.36169961479086726,0.0,0.0,3.0,80.0,16.0,-0.3245614035087714,0.32944514501891486,2.088559306857888,6.12254715454621e-05
EURJPY,2017-05-15 16:00:00+00:00,2017-05-17 12:00:00+00:00,-1,124.86947088,0.006117008461852533,11,2.2870488785430876,0.001855233264946009,0.39261967359618977,1.2082261774013008,0.0,4.0,0.2,0.6647855466672457,0.0,0.0,0.0,4.0,12.0,-1.1332949221269566,0.1949374622488827,2.2870488785430876,0.00024025087788535682
EURUSD,2017-05-16 08:00:00+00:00,2017-05-26 08:00:00+00:00,-1,1.10523,-0.012567519882739329,49,2.132321663264387,0.0016135862089282924,0.7176118825793194,3.7140204271124473,0.0,3.0,0.2,0.5143573884704808,0.0,0.0,0.0,7.0,4.0,-0.5924999999999953,0.07565275608123193,2.132321663264387,5.428734290600147e-05
EURAUD,2017-05-16 12:00:00+00:00,2017-05-23 08:00:00+00:00,-1,1.490305291995369,-0.0032701324675204506,30,2.614881058435851,0.0018225782939207508,0.8577916812176509,2.1344688092569934,0.0,3.0,0.5,1.0446784036116874,1.0,0.0,0.0,3.0,8.0,0.12072041920884843,0.13127949097022235,2.614881058435851,0.00020130103651335102
AUDCHF,2017-05-17 04:00:00+00:00,2017-05-23 08:00:00+00:00,1,0.7287661607999999,0.001046338374387504,26,2.112595471175579,0.0019001930429303118,0.39280133835979414,1.3146619695768522,0.0,10.0,0.0,0.3658336895292352,2.0,0.0,0.0,5.0,0.0,-0.18372919095745813,0.15883246913355403,2.112595471175579,0.0004116546790134662
AUDNZD,2017-05-24 00:00:00+00:00,2017-06-05 16:00:00+00:00,1,1.0638670164435617,-0.014799253930761303,54,2.055404746143813,0.001550661674634504,0.260683579806513,1.1008267008985118,0.0,1.0,0.3,-0.003796233140248481,1.0,0.0,1.0,12.0,20.0,-1.459367525875695,0.18666073234138636,2.055404746143813,0.0002819901316264889
EURGBP,2017-05-26 04:00:00+00:00,2017-05-30 04:00:00+00:00,-1,0.8711715020775892,0.005368384856496055,13,2.001725762473796,0.001233664633797973,0.477008982403591,2.715927482268387,0.0,4.0,0.2,0.49671783559611465,2.0,0.0,2.0,60.0,0.0,-1.0785577777553685,0.22624552991734026,2.001725762473796,0.00034436388160603664
NZDCAD,2017-05-31 16:00:00+00:00,2017-06-12 00:00:00+00:00,-1,0.9567598373999999,-0.011538379924056805,46,2.108738008825442,0.00182455659269499,0.3079121269524716,1.4295366744370372,0.0,3.0,0.4,0.492363773181905,0.0,0.0,0.0,27.0,12.0,0.6955297431546374,0.21372594084785085,2.108738008825442,0.0003135583124133342
USDCHF,2017-05-31 16:00:00+00:00,2017-06-08 08:00:00+00:00,1,0.9686100000000001,-0.002033842310114539,35,2.718337954051382,0.001704715528830356,1.0617340083470874,2.173913043478318,0.0,4.0,0.2,0.653065306225736,0.0,0.0,0.0,2.0,12.0,0.04528301886792722,0.10033076074972654,2.718337954051382,0.00010324072640175096
AUDCAD,2017-06-01 16:00:00+00:00,2017-06-02 12:00:00+00:00,1,0.9973950432,0.006873695880825764,5,2.205245643484336,0.0015203003582806589,0.441799012634728,1.887412996534772,0.0,2.0,0.3,0.26848504110257626,0.0,0.0,0.0,5.0,12.0,0.6365086879965872,0.23394553887076103,2.205245643484336,0.00030078352809684387
NZDUSD,2017-06-02 16:00:00+00:00,2017-06-15 08:00:00+00:00,-1,0.71399,-0.0090897631619491,54,2.7004683451859597,0.0019604015505267345,1.4696567269966097,6.5387160820648536,1.0,4.0,0.5,1.21361201600742,1.0,0.0,0.0,4.0,12.0,-0.03036437246963194,0.24060517325524794,2.7004683451859597,0.0001960811776075295
AUDUSD,2017-06-14 16:00:00+00:00,2017-06-20 12:00:00+00:00,-1,0.7591899999999999,0.002305088317812349,24,2.508194553453965,0.0014393369152538886,0.8732451978724665,6.585788561525304,1.0,4.0,0.4,1.058979778273249,0.0,0.0,1.0,46.0,12.0,0.6842105263157972,0.47787888296203956,2.508194553453965,0.00010537546595713856
GBPUSD,2017-06-20 16:00:00+00:00,2017-06-23 00:00:00+00:00,1,1.2630449999999998,0.005660922611625432,14,2.3072448226736832,0.0016041324484403793,0.9206979247297449,3.5634400308524072,0.0,3.0,0.3,0.7485236559199232,2.0,0.0,0.0,3.0,12.0,0.10173160173159383,0.16592151018380683,2.3072448226736832,7.125636853793809e-05
USDCAD,2017-06-27 16:00:00+00:00,2017-07-06 20:00:00+00:00,1,1.31656,-0.014249255635899558,44,2.196466892484618,0.0015388025896961705,0.9655858664064103,2.7719821162443274,0.0,4.0,0.2,0.8773282216390093,0.0,0.0,0.0,3.0,12.0,-0.2930107526881858,0.07106939322829317,2.196466892484618,9.114662453667133e-05
EURCAD,2017-07-04 16:00:00+00:00,2017-07-06 16:00:00+00:00,1,1.46713107,0.009350584198315495,12,2.7206656237375104,0.0014621395379670371,0.8704862818388173,3.8787876541581987,0.0,5.0,0.2,0.6794925212760723,1.0,0.0,0.0,10.0,12.0,0.019386436625353217,0.20215067476169812,2.7206656237375104,0.00020448070805289403
EURCHF,2017-07-06 16:00:00+00:00,2017-07-13 04:00:00+00:00,-1,1.0970758038000001,-0.002546153775632074,28,2.1077126391771315,0.0008324247345387722,0.1964307343622611,1.2288214433531588,0.0,3.0,0.4,1.3607769247515085,2.0,0.0,3.0,47.0,12.0,2.0686429454059962,0.304728095503292,2.1077126391771315,0.00027345421251737936
EURJPY,2017-07-07 12:00:00+00:00,2017-07-12 12:00:00+00:00,-1,130.01108079999997,0.006465703037213369,19,2.0457772318383687,0.0021933576285000037,0.11421633610852333,0.2926882809013592,0.0,0.0,0.3,0.39213610008512356,0.0,0.0,0.0,8.0,8.0,-4.009711071241125,0.2417691294160952,2.0457772318383687,0.00023074956238653164
