instr,is_cross,entry,exit,dir,ret,bars_held,z_entry,sig_label,sig_contig,z_sig,z_cf_med,z_cf_l5,spike_made_med,spike_made_l5,sig_minutes,sig_max1m,sig_spike5,sig_spike_share_net,sig_spike_share_hl,sig_last30_share,sig_stale_run,sig_net_move,sig_hl_range,ent_minutes,ent_max1m,ent_spike5,ent_spike_share_net,ent_spike_share_hl,ent_last30_share,ent_stale_run,ent_net_move,ent_hl_range,ent_close_drift,ent_drift_fav
USDCHF,False,2017-01-31 12:00:00+00:00,2017-02-03 08:00:00+00:00,1,0.010829336551038952,17,2.136408216700977,2017-01-31 08:00:00+00:00,True,-2.136408216700977,-1.3869133495212131,-2.017526152553495,True,False,240,0.00137848479082935,0.0020599999999999508,0.7923076923076929,0.5024390243902328,1.123076923076921,2.0,-0.0025999999999999357,0.0040999999999999925,240,0.0008706568947177626,0.0018899999999999473,0.3038585209003129,0.2912172573189443,0.21061093247587165,2.0,-0.006220000000000003,0.006489999999999996,-0.42208340368056063,0.42208340368056063
EURJPY,True,2017-02-06 12:00:00+00:00,2017-02-09 16:00:00+00:00,1,0.0006023160255636653,19,2.017781057809903,2017-02-06 08:00:00+00:00,True,-2.017781057809903,-1.7889670836756335,-2.056820142910819,True,False,240,0.00047329357037195763,0.11435278000000437,0.26242888401773173,0.2291196708931853,-0.12450181893106745,1.0,-0.43574768999999947,0.49909629999999083,240,0.0006759177784436687,0.16285940999999582,1.3774840010479996,0.24938585104569566,0.005510125127698332,1.0,-0.11822962000000814,0.653041899999991,0.1647650188584518,-0.1647650188584518
NZDCAD,True,2017-02-07 04:00:00+00:00,2017-02-08 20:00:00+00:00,-1,0.01181923133798535,10,3.5913286784607976,2017-02-07 00:00:00+00:00,True,3.5913286784607976,1.9121479426953043,3.572397743963354,True,False,240,0.0028623581913215096,0.005062777599999957,0.7171672826577437,0.6124830867154996,0.1267929261393013,1.0,0.007059409599999955,0.008265987599999858,240,0.0006235342388293957,0.0014845821000000203,0.8670402355088597,0.44562156673500997,0.4146332061958202,2.0,-0.001712241300000028,0.0033314861999999,0.012573285389330245,0.012573285389330245
AUDCAD,True,2017-02-07 04:00:00+00:00,2017-02-13 12:00:00+00:00,-1,0.004211082161987073,27,2.3779868068400467,2017-02-07 00:00:00+00:00,True,2.3779868068400467,1.60207271606058,2.340585423157085,True,False,240,0.001195760456654389,0.003506463599999954,0.7943779072885017,0.6848280297231308,0.9212812142615661,2.0,0.004414100099999985,0.0051202104000001025,240,0.000650404161094372,0.0011372847999999713,2.701653463474739,0.3625111132672875,-1.3568325451334564,2.0,-0.00042095879999992647,0.0031372411999999184,0.08868525624561106,0.08868525624561106
EURCHF,True,2017-02-07 08:00:00+00:00,2017-02-09 08:00:00+00:00,1,0.00011281702753359216,12,2.018037779157849,2017-02-07 04:00:00+00:00,True,-2.018037779157849,-1.9513294803568686,-1.8233205658709744,True,True,240,0.00023207115054682537,0.0005182471999998217,4.069049772615349,0.753650991610275,-0.15716470691670212,2.0,-0.00012736320000006351,0.0006876488000002734,239,0.0003619109597871595,0.00089175000000008,0.39116784888484124,0.37834374409733995,0.0496184627539353,2.0,0.002279711899999759,0.00235698360000014,0.1415586974419078,-0.1415586974419078
EURCAD,True,2017-02-13 16:00:00+00:00,2017-02-16 12:00:00+00:00,1,0.005832377285413057,17,2.611467050655695,2017-02-13 12:00:00+00:00,True,-2.611467050655695,-1.9199098532316143,-2.4877325451058185,True,False,240,0.0006019439056489384,0.0014414050000002288,0.27693521886360567,0.21320715686643135,-0.07992844513693338,1.0,-0.005204845399999991,0.006760584499999833,240,0.00045518781503839367,0.0011847212000000162,0.45729312941624156,0.3488256824385688,-0.09619485040106564,2.0,-0.0025907259999999876,0.003396313000000095,0.011448521465403903,-0.011448521465403903
EURAUD,True,2017-02-14 04:00:00+00:00,2017-02-16 12:00:00+00:00,1,0.0034739295858773208,14,2.032547610161649,2017-02-14 00:00:00+00:00,True,-2.032547610161649,-2.076463401664368,-2.0428274854435724,False,False,240,0.0008611601970054394,0.0012482134019529134,0.2741135963422932,0.21708952462424275,-0.1528970779362956,2.0,-0.004553635494950914,0.005749763394219176,240,0.00047795197401601097,0.0009967803527428654,6.803704803835969,0.42083451291350205,2.2601237542017025,2.0,-0.00014650552625106172,0.002368580337772208,0.03771477602306138,-0.03771477602306138
EURAUD,True,2017-02-22 04:00:00+00:00,2017-02-24 08:00:00+00:00,1,0.010614042049250589,13,2.148290999782053,2017-02-22 00:00:00+00:00,True,-2.148290999782053,-2.081884803093976,-2.1586965687544413,False,False,240,0.0004294667772466454,0.0010472972002515402,0.4957545506836996,0.2557633034948582,0.062068577731230375,2.0,-0.002112531692966213,0.004094790714464613,240,0.0006228053501207143,0.0015450302182906661,0.2783232961298096,0.24692553448446108,0.37153868749111996,2.0,-0.005551206958867239,0.006257069450174235,-0.061175740789872944,0.061175740789872944
AUDNZD,True,2017-02-22 04:00:00+00:00,2017-02-23 00:00:00+00:00,-1,0.006762618618975798,5,2.021480490505879,2017-02-22 00:00:00+00:00,True,2.021480490505879,1.7470744998312855,1.9771571426999563,True,True,240,0.0004571465915228917,0.0007805324251857204,0.5317573277561999,0.388873702117178,0.3187059021060622,2.0,0.0014678357672648357,0.0020071617621253424,240,0.0003418586106560956,0.000583539540000011,0.6090277309602031,0.47326472362092625,-0.016808084040963955,2.0,0.0009581493753658687,0.0012330087388203737,0.01852615893314678,0.01852615893314678
AUDCHF,True,2017-02-22 08:00:00+00:00,2017-02-24 08:00:00+00:00,-1,0.008616471671522715,12,2.778675038154621,2017-02-22 04:00:00+00:00,True,2.778675038154621,1.9746163991694037,2.736086453826101,True,False,238,0.0004915491358766788,0.0007116935999998963,0.24512909605547756,0.22861162720772732,0.3698505722026248,2.0,0.0029033419999999754,0.0031131119999999735,240,0.000908717969282824,0.0013748573999998737,14.916474269416497,0.3820111067008979,-3.859830270896148,2.0,-9.217039999986909e-05,0.0035989985000000058,-0.07897207268894534,-0.07897207268894534
EURJPY,True,2017-02-22 08:00:00+00:00,2017-02-27 16:00:00+00:00,1,0.005985953600009783,21,2.666219740109801,2017-02-22 04:00:00+00:00,True,-2.666219740109801,-1.850126132563633,-2.5992799187818774,True,False,240,0.0005157544538532122,0.1486515700000126,0.3037398118488451,0.2674392187151502,0.24519727350171236,2.0,-0.4894042999999897,0.5558330999999725,240,0.0006115786666969214,0.15064424000001964,0.3178820233406688,0.2905172507890962,0.0641972784797849,2.0,-0.4738998400000014,0.518538019999994,-0.008014059689954443,0.008014059689954443
EURUSD,False,2017-03-02 20:00:00+00:00,2017-03-03 12:00:00+00:00,1,0.005224938852036052,4,2.105447407384125,2017-03-02 16:00:00+00:00,True,-2.105447407384125,-1.923156776820941,-2.1234223951758158,True,False,240,0.000294689413751964,0.0005500000000000504,0.2380952380952564,0.1751592356688103,-0.23809523809516028,3.0,-0.0023100000000000342,0.0031399999999999206,239,0.0003521981484131201,0.0004700000000001925,0.8545454545457262,0.5340909090911328,0.4181818181816934,3.0,0.0005500000000000504,0.0008799999999999919,0.09331259720062919,-0.09331259720062919
NZDUSD,False,2017-03-06 04:00:00+00:00,2017-03-15 00:00:00+00:00,1,-0.012676798609825186,42,2.0168472009948273,2017-03-06 00:00:00+00:00,True,-2.0168472009948273,-1.921818521391283,-2.0103771188779223,True,False,240,0.0008823739275982123,0.0009599999999999609,0.37944664031618525,0.32653061224487867,0.17391304347825706,4.0,-0.0025300000000000322,0.0029400000000000537,240,0.0007404770719258158,0.0006499999999999284,0.7738095238094829,0.3421052631578548,0.0,4.0,0.0008399999999999519,0.0019000000000000128,-0.1012829169480343,0.1012829169480343
AUDNZD,True,2017-03-06 12:00:00+00:00,2017-03-21 00:00:00+00:00,-1,-0.00999131207884839,65,2.158622100551313,2017-03-06 08:00:00+00:00,True,2.158622100551313,2.043405909922552,2.236521007580607,False,False,240,0.0006673340254328974,0.0010212653405277106,0.564345809150677,0.33895876398854974,0.007522071969103171,2.0,0.0018096445901931713,0.0030129486209780065,240,0.00047223040445146247,0.0009454710043110826,0.46579547260406146,0.3106263784059942,0.13947732632561188,1.0,0.0020297986131667667,0.0030437563260494738,0.11402122456123652,0.11402122456123652
EURGBP,True,2017-03-10 16:00:00+00:00,2017-03-15 04:00:00+00:00,-1,0.008865463705630853,16,2.164766106216542,2017-03-10 12:00:00+00:00,True,2.164766106216542,1.8202782297717048,2.0906499098592857,True,False,240,0.0013331949864513748,0.0018771047141216135,0.8007080648793319,0.4250722766387954,0.7640372014626347,1.0,0.0023443059917280795,0.0044159659833959974,240,0.0006972815619869788,0.0007452066904590771,0.37652285512437716,0.29740547132843614,-0.03237118409499007,2.0,0.001979180494137367,0.0025056926058906193,-0.015266840642880085,-0.015266840642880085
EURCAD,True,2017-03-10 16:00:00+00:00,2017-03-15 08:00:00+00:00,-1,0.007117875108754576,17,2.156066774445143,2017-03-10 12:00:00+00:00,True,2.156066774445143,1.7124791078851684,2.2919742643244896,True,False,240,0.0018196967449347068,0.003997529299999858,1.195967475547686,0.4096870880612263,1.285314551501217,1.0,0.003342506699999692,0.009757518400000054,240,0.0004954742311174543,0.0014455313000001357,0.33776229694513804,0.2882348568513964,0.3665277825029091,1.0,0.004279729600000115,0.005015116200000058,0.29367174367572685,0.29367174367572685
USDJPY,False,2017-03-22 00:00:00+00:00,2017-03-28 20:00:00+00:00,1,-0.003904693244253905,30,2.0048047065446566,2017-03-21 20:00:00+00:00,True,-2.0048047065446566,-1.8598690430653815,-2.0242980763682095,True,False,237,0.0013802129869713298,0.27000000000001023,1.5083798882683161,0.7479224376731498,0.5810055865922138,3.0,-0.17899999999998784,0.3610000000000042,240,0.00046611271807783794,0.13100000000000023,1.0650406504065886,0.45328719723183236,-0.14634146341465104,3.0,0.12299999999999045,0.2890000000000015,-0.07583250906696451,0.07583250906696451
USDCHF,False,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,1,0.007393264816996279,8,2.3725262787722965,2017-03-27 04:00:00+00:00,True,-2.3725262787722965,-1.8621789350552718,-2.4920048247597943,True,False,238,0.0014518579729734492,0.0022499999999999742,0.872093023255795,0.5306603773584818,-0.5077519379845038,4.0,-0.0025800000000000267,0.0042400000000000215,240,0.0004468592975389353,0.0008600000000000829,1.5925925925927906,0.452631578947409,0.5740740740741502,3.0,-0.0005399999999999849,0.0019000000000000128,0.18670815736829305,-0.18670815736829305
AUDCHF,True,2017-03-27 08:00:00+00:00,2017-03-28 20:00:00+00:00,1,0.008991051283389914,9,2.065356472903379,2017-03-27 04:00:00+00:00,True,-2.065356472903379,-1.7999636884918704,-2.099411214594706,True,False,238,0.0012420274103822626,0.0014100411999999896,0.750195457449175,0.33896987708396814,-0.5998156169212006,2.0,-0.0018795650999999802,0.0041597832000001,240,0.0005216753309987832,0.0007556886000001928,1.417161471080143,0.38791038041670195,-0.037753098505219226,1.0,0.0005332409999999621,0.001948101000000091,-0.13748330678859733,0.13748330678859733
EURUSD,False,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,-1,0.005792411022130883,8,2.1574067902519105,2017-03-27 04:00:00+00:00,True,2.1574067902519105,1.7953572844128063,2.183142751758802,True,False,240,0.0004877308190715107,0.0009599999999998499,0.49999999999994216,0.3298969072164469,-0.37500000000004335,3.0,0.0019199999999999218,0.002909999999999968,240,0.000561102719512277,0.0010799999999999699,0.9473684210524881,0.4014869888475935,0.7982456140349595,2.0,0.001140000000000141,0.002689999999999859,-0.08984725965857164,-0.08984725965857164
EURAUD,True,2017-03-27 08:00:00+00:00,2017-03-28 20:00:00+00:00,-1,0.007071562769253902,9,2.0573392183724897,2017-03-27 04:00:00+00:00,True,2.0573392183724897,1.871137748015247,2.0321604736174868,True,False,240,0.000542971861553998,0.0016176857555498803,0.688735729671845,0.2936726628446381,-0.5051673840279934,2.0,0.002348775714482887,0.0055084655816455275,240,0.0005050262915545778,0.0012864906498357698,4.3274869216007135,0.5224605796346334,-2.628501330335213,1.0,-0.000297283544270055,0.0024623688369664887,0.22260853961387006,0.22260853961387006
EURCAD,True,2017-03-27 12:00:00+00:00,2017-03-29 04:00:00+00:00,-1,0.009217290486904863,10,2.238541649950605,2017-03-27 08:00:00+00:00,True,2.238541649950605,1.9523012852871418,2.215857013732988,True,False,240,0.0005221227862948763,0.001965978599999918,0.6394452781102701,0.4732846446686154,0.38777710789602826,1.0,0.0030745064000001765,0.004153903200000197,240,0.0007855184800544812,0.00247525439999996,0.6870827806355158,0.29091866432810093,-0.10727313269194687,1.0,0.0036025562999999483,0.008508407000000329,-0.20565413065514487,-0.20565413065514487
EURJPY,True,2017-04-03 12:00:00+00:00,2017-04-18 08:00:00+00:00,1,-0.017552458736066496,67,2.161771602467426,2017-04-03 08:00:00+00:00,True,-2.161771602467426,-2.061117145616769,-2.1341771185826186,False,False,240,0.00041910588756000067,0.10990549000000271,0.6740162246427854,0.3733563967057793,0.04511549693797366,1.0,-0.16306060000002276,0.29437151999999855,240,0.0007776412440616554,0.25592183999998497,0.5659042905107401,0.36527877241177453,0.13555161119699613,1.0,-0.45223520000000406,0.7006206200000236,0.06839085184371342,-0.06839085184371342
AUDUSD,False,2017-04-07 20:00:00+00:00,2017-04-12 20:00:00+00:00,1,0.0052153499353086545,19,2.0072305964209693,2017-04-07 16:00:00+00:00,True,-2.0072305964209693,-1.998199827429813,-2.010839783848906,True,False,240,0.0005462988390441126,0.0009400000000000519,0.6619718309859628,0.3671875000000193,-0.11971830985915934,3.0,-0.0014199999999999768,0.0025600000000000067,60,0.0004800960284254141,0.0007300000000000084,1.7380952380948982,0.9733333333333076,-0.0,2.0,-0.00042000000000008697,0.0007500000000000284,,
NZDCAD,True,2017-04-10 12:00:00+00:00,2017-04-13 12:00:00+00:00,1,0.00027492417030703926,18,2.1380592592906726,2017-04-10 08:00:00+00:00,True,-2.1380592592906726,-1.6184694787476261,-2.192897813686388,True,False,240,0.0005111092787001975,0.0010666469999999206,0.5654523318605712,0.3913906797788378,-0.11770284006142896,1.0,-0.0018863606000000255,0.002725274400000144,240,0.00039019893828143304,0.0006638718000000488,0.6926903508173529,0.2524775723153709,0.3572270006913004,2.0,0.0009583962000000446,0.0026294287999997223,0.1406433791361823,-0.1406433791361823
GBPAUD,True,2017-04-11 16:00:00+00:00,2017-04-13 00:00:00+00:00,-1,0.005522704516157103,8,2.269040791412785,2017-04-11 12:00:00+00:00,True,2.269040791412785,1.7837915814621939,2.1869598541255577,True,False,240,0.0009963784176084678,0.003553356071245295,0.39791727715180053,0.23312888187332712,-0.14241763927656537,1.0,0.008929886374070994,0.015242024251529873,240,0.00043499642819133655,0.001646416804591322,2.435563984559336,0.3421715802374499,-1.0327514286924855,2.0,0.0006759899616799458,0.004811670225355336,-0.16707134546354413,-0.16707134546354413
